fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
5147;460;252;102;229;281;240;19.0;21.03;143.64;85
5148;463;253;102;228;282;240;18.0;21.28;110.45;85
5148;463;253;102;228;282;240;18.0;21.28;110.45;85
5149;462;254;101;226;281;240;18.0;21.23;117.18;85
5150;462;253;97;227;279;240;18.0;20.94;135.42;85
5151;462;254;94;226;278;240;18.0;20.93;108.35;85
5152;540;285;84;132;312;208;0.0;19.18;78.53;85
5153;467;255;114;223;290;239;18.0;20.85;104.38;85
5153;467;255;114;223;290;239;18.0;20.85;104.38;85
5154;467;264;116;214;291;239;18.0;20.83;115.11;85
5154;467;264;116;214;291;239;18.0;20.83;115.11;85
5155;467;263;103;214;285;238;18.0;20.23;121.39;85
5155;467;263;103;214;285;238;18.0;20.23;121.39;85
5156;469;254;100;225;284;239;18.0;20.28;119.47;85
5156;469;254;100;225;284;239;18.0;20.28;119.47;85
5157;468;264;101;214;284;239;18.0;20.76;158.48;85
5157;468;264;101;214;284;239;18.0;20.76;158.48;85
5158;547;284;91;198;319;241;18.0;21.46;81.25;85
5159;550;282;89;200;319;241;18.0;21.48;70.48;85
5160;466;255;89;223;277;239;18.0;20.59;167.17;85
5161;382;316;67;162;224;239;17.0;17.02;75.01;84
5161;382;316;67;162;224;239;17.0;17.02;75.01;84
5162;538;286;100;195;319;240;18.0;21.84;269.86;85
5163;459;252;89;228;274;240;18.0;20.77;118.49;85
5164;348;314;64;164;206;239;17.0;17.52;54.78;84
5164;348;314;64;164;206;239;17.0;17.52;54.78;84
5165;427;253;102;227;264;240;18.0;21.51;117.52;85
5165;427;253;102;227;264;240;18.0;21.51;117.52;85
5166;309;311;58;169;183;240;17.0;18.09;43.97;84
5168;285;313;65;165;175;239;17.0;18.93;56.94;84
5168;285;313;65;165;175;239;17.0;18.93;56.94;84
5168;285;313;65;165;175;239;17.0;18.93;56.94;0
5169;447;283;83;133;265;208;31.0;26.43;70.31;85
5170;427;289;98;189;262;239;25.0;27.51;128.05;85
5171;422;287;96;192;259;239;32.0;27.69;269.91;85
5172;224;307;103;173;163;240;16.0;19.64;52.32;84
5172;224;307;103;173;163;240;16.0;19.64;52.32;0
5173;224;305;82;175;153;240;16.0;19.4;358.63;0
5174;417;284;89;193;253;238;24.0;27.28;215.47;85
5175;418;285;90;192;254;238;0.0;24.43;91.16;85
5176;418;286;92;191;255;238;0.0;24.41;93.77;85
5177;175;306;101;174;138;240;16.0;18.48;265.43;0
5177;175;306;101;174;138;240;16.0;18.48;265.43;84
5178;418;287;95;191;256;239;24.0;26.2;255.8;85
5179;125;295;115;184;120;239;16.0;16.99;72.45;0
5180;419;287;93;192;256;239;24.0;25.78;107.69;85
5181;234;310;65;169;149;239;16.0;18.63;49.05;84
5182;236;309;62;169;149;239;16.0;18.43;56.56;84
5183;419;286;94;195;256;240;32.0;25.05;264.21;85
5184;418;287;95;194;256;240;24.0;26.04;265.42;85
5185;421;286;89;130;255;208;31.0;26.09;62.39;85
5186;422;286;86;127;254;206;32.0;28.51;68.84;85
5187;233;309;62;169;147;239;16.0;18.72;49.33;84
5188;418;287;91;194;254;240;24.0;27.35;263.48;85
5188;418;287;91;194;254;240;24.0;27.35;263.48;85
5189;371;252;118;225;244;238;31.0;26.54;263.29;85
5190;499;283;89;132;294;207;31.0;26.77;72.97;85
5191;570;276;68;153;319;214;18.0;20.16;247.2;85
5192;510;245;121;236;315;240;17.0;20.67;109.15;85
5192;510;245;121;236;315;240;17.0;20.67;109.15;85
5193;510;244;113;237;311;240;17.0;20.46;148.75;85
5193;510;244;113;237;311;240;17.0;20.46;148.75;85
5194;399;313;60;165;229;239;16.0;15.49;7.6;84
5195;397;313;61;165;229;239;16.0;15.47;0.47;84
5196;397;313;61;165;229;239;16.0;15.48;10.28;84
5197;515;237;117;245;316;241;17.0;20.09;97.19;85
5198;402;312;63;167;232;239;16.0;15.41;64.14;84
5199;0;100;121;374;60;237;3.0;5.06;108.12;83
5200;557;237;84;242;320;239;16.0;18.8;304.54;85
5202;434;311;69;168;251;239;16.0;15.11;62.63;84
5203;433;315;66;163;249;239;16.0;15.22;72.69;84
5204;55;163;246;315;150;239;4.0;8.26;160.85;83
5205;417;312;62;167;239;239;16.0;15.28;24.54;84
5206;27;158;255;320;141;239;4.0;8.01;153.83;83
5207;27;157;255;321;141;239;4.0;7.98;162.17;83
5208;28;157;254;321;141;239;4.0;7.98;158.27;83
5209;27;155;252;324;139;239;4.0;7.95;165.8;83
5210;23;155;256;324;139;239;4.0;7.66;155.66;83
5211;22;151;257;328;139;239;4.0;7.68;152.82;83
5212;450;318;64;161;257;239;16.0;16.86;86.85;84
5212;450;318;64;161;257;239;16.0;16.86;86.85;84
5213;453;318;63;161;258;239;16.0;16.92;86.69;84
5213;453;318;63;161;258;239;16.0;16.92;86.69;84
5214;457;316;61;163;259;239;16.0;16.9;86.16;84
5214;457;316;61;163;259;239;16.0;16.9;86.16;84
5215;1;139;271;339;136;239;4.0;7.36;152.35;83
5216;459;316;60;164;259;240;16.0;16.91;77.39;84
5217;458;316;62;163;260;239;15.0;16.98;80.85;84
5218;458;315;63;164;260;239;16.0;17.14;62.32;84
5219;458;317;63;162;260;239;16.0;17.14;34.07;84
5220;457;317;65;162;261;239;16.0;17.21;41.73;84
5221;456;316;66;162;261;239;16.0;17.21;29.36;84
5222;456;317;68;161;262;239;16.0;17.32;92.66;84
5223;458;316;63;161;260;238;16.0;17.13;94.79;84
5224;458;316;61;162;259;239;16.0;17.06;95.26;84
5225;458;315;62;163;260;239;16.0;17.13;90.64;84
5226;458;316;63;164;260;240;16.0;17.16;87.09;84
5227;0;124;239;353;119;238;3.0;5.95;214.38;83
5228;391;316;69;164;230;240;17.0;16.74;50.07;84
5229;392;314;64;166;228;240;17.0;16.81;19.74;84
5230;390;313;67;165;228;239;17.0;16.79;338.23;84
5231;394;312;61;167;227;239;17.0;16.71;77.81;84
5232;2;105;199;372;100;238;3.0;6.02;180.36;83
5233;450;314;53;165;251;239;16.0;17.56;116.75;84
5234;451;314;54;165;252;239;16.0;17.62;159.46;84
5235;451;314;52;165;251;239;16.0;17.61;255.82;84
5236;449;314;54;166;251;240;16.0;17.74;150.38;84
5237;444;315;56;166;250;240;16.0;17.66;93.65;84
5238;446;313;54;167;250;240;16.0;17.69;257.96;84
5239;448;313;57;167;252;240;16.0;17.84;81.48;84
5240;448;312;58;169;253;240;18.0;17.96;293.66;84
5241;448;312;61;169;254;240;17.0;18.04;282.27;84
5242;449;313;63;168;256;240;17.0;18.11;269.13;84
5243;448;315;63;166;255;240;18.0;17.97;114.28;84
5244;444;314;58;168;251;241;17.0;17.94;247.96;84
5245;440;313;62;168;251;240;17.0;17.86;270.58;84
5246;382;309;71;172;226;240;16.0;16.67;346.69;84
5247;382;310;72;170;227;240;16.0;16.71;355.55;84
5248;382;309;72;172;227;240;16.0;16.73;350.49;84
5249;381;309;73;171;227;240;16.0;16.82;76.33;84
5250;379;309;75;171;227;240;16.0;16.73;70.87;84
5251;381;310;73;170;227;240;16.0;16.78;352.93;84
5252;380;309;74;171;227;240;16.0;16.78;23.76;84
5253;382;310;72;170;227;240;16.0;16.77;38.09;84
5254;382;310;72;170;227;240;16.0;16.73;65.41;84
5255;393;310;70;169;231;239;16.0;16.36;52.52;84
5256;400;309;67;169;233;239;16.0;16.41;64.23;84
5257;401;307;70;173;235;240;16.0;16.45;67.53;84
5258;400;307;69;173;234;240;16.0;16.31;55.09;84
5259;400;309;72;171;236;240;16.0;16.32;62.21;84
5260;400;309;72;171;236;240;16.0;16.34;67.66;84
5261;400;309;71;172;235;240;16.0;16.3;64.72;84
5262;400;310;70;170;235;240;16.0;16.28;61.17;84
5263;399;309;70;172;234;240;16.0;16.24;61.54;84
5264;487;311;57;169;272;240;15.0;16.34;94.28;84
5266;503;314;62;164;282;239;15.0;16.35;104.25;84
5266;503;314;62;164;282;239;15.0;16.35;104.25;84
5267;536;309;60;165;298;237;15.0;15.9;169.91;84
5268;544;308;63;167;303;237;15.0;15.89;85.09;84
5273;549;303;90;176;319;239;16.0;15.4;31.24;84
5278;543;324;81;76;312;200;14.0;14.81;58.79;84
5278;543;324;81;76;312;200;14.0;14.81;58.79;0
5279;457;306;75;103;266;204;14.0;14.48;274.81;84
5279;457;306;75;103;266;204;14.0;14.48;274.81;84
5280;439;308;78;98;258;203;14.0;14.45;15.98;84
5280;439;308;78;98;258;203;14.0;14.45;15.98;84
5282;433;312;67;142;250;227;14.0;15.63;97.15;0
5282;433;312;67;142;250;227;14.0;15.63;97.15;84
5283;392;311;74;162;233;236;16.0;16.66;116.91;84
5283;392;311;74;162;233;236;16.0;16.66;116.91;0
5283;392;311;74;162;233;236;16.0;16.66;116.91;84
5284;374;307;76;167;225;237;16.0;16.76;129.3;0
5284;374;307;76;167;225;237;16.0;16.76;129.3;84
5285;390;309;70;165;230;237;16.0;16.95;157.49;86
5286;522;257;117;218;319;237;29.0;25.36;75.96;86
5287;514;259;126;214;320;236;29.0;25.43;87.05;86
5288;506;257;134;217;320;237;29.0;25.84;34.64;86
5289;93;303;94;165;93;234;15.0;15.51;73.79;0
5290;441;264;135;215;288;239;32.0;27.16;77.43;86
5290;441;264;135;215;288;239;32.0;27.16;77.43;0
5291;398;267;126;211;262;239;24.0;26.45;43.69;86
5292;519;306;79;100;299;203;26.0;28.42;123.15;87
5292;519;306;79;100;299;203;26.0;28.42;123.15;0
5293;85;300;89;181;87;240;17.0;18.91;1.13;84
5294;364;267;123;211;243;239;34.0;25.5;78.16;86
5295;361;267;125;212;243;239;33.0;24.98;75.41;86
5296;489;296;64;157;276;226;0.0;18.47;78.33;87
5297;78;300;80;180;79;240;17.0;18.71;3.43;84
5298;488;297;61;156;274;226;0.0;20.82;79.07;87
5299;359;265;125;215;242;240;33.0;24.46;89.28;86
5300;359;265;126;215;242;240;33.0;24.62;70.36;86
5301;355;266;132;214;243;240;33.0;24.23;283.84;86
5302;81;300;82;182;81;241;17.0;18.81;44.63;84
5303;86;300;84;182;85;241;17.0;18.97;29.07;84
5304;92;300;88;182;90;241;17.0;19.03;7.35;84
5305;512;301;81;116;296;208;37.0;24.84;119.53;87
5307;187;303;81;175;134;239;16.0;17.21;14.23;84
5308;196;302;79;177;137;239;16.0;16.86;8.65;84
5308;196;302;79;177;137;239;16.0;16.86;8.65;84
5309;196;302;79;177;137;239;16.0;16.78;316.0;84
5309;196;302;79;177;137;239;16.0;16.78;316.0;84
5310;195;303;79;177;137;240;16.0;16.9;356.03;84
5310;195;303;79;177;137;240;16.0;16.9;356.03;84
5311;196;304;78;176;137;240;16.0;16.97;349.75;84
5311;196;304;78;176;137;240;16.0;16.97;349.75;84
5312;197;304;76;176;136;240;16.0;16.9;6.19;84
5312;197;304;76;176;136;240;16.0;16.9;6.19;84
5313;197;304;76;175;136;239;16.0;16.78;340.56;84
5314;203;303;76;176;139;239;15.0;16.74;27.65;84
5315;496;243;144;239;320;241;29.0;24.87;86.93;86
5316;230;299;72;183;151;241;16.0;16.99;354.42;84
5317;230;299;73;183;151;241;16.0;17.05;49.16;84
5318;230;298;72;183;151;240;16.0;17.03;23.03;84
5319;228;298;73;183;150;240;16.0;17.01;357.01;84
5320;229;299;73;182;151;240;16.0;17.03;359.17;84
5321;228;298;77;181;152;239;16.0;16.98;8.03;84
5322;228;299;78;180;153;239;16.0;16.95;7.52;84
5323;230;297;76;183;153;240;16.0;16.99;1.56;84
5324;230;297;73;184;151;240;16.0;16.93;6.89;84
5325;294;302;56;178;175;240;16.0;17.74;81.38;84
5326;291;300;59;181;175;240;16.0;17.72;195.07;84
5327;290;302;57;179;173;240;16.0;17.31;73.67;84
5328;236;298;72;183;154;240;16.0;16.83;359.69;84
5328;236;298;72;183;154;240;16.0;16.83;359.69;84
5329;237;298;72;183;154;240;16.0;16.83;19.86;84
5329;237;298;72;183;154;240;16.0;16.83;19.86;84
5330;238;298;74;183;156;240;16.0;16.67;317.01;84
5330;238;298;74;183;156;240;16.0;16.67;317.01;84
5331;240;299;79;180;159;239;15.0;16.6;4.76;84
5332;252;297;76;184;164;240;15.0;16.71;0.22;84
5333;434;148;205;332;319;240;20.0;22.83;269.59;86
5333;434;148;205;332;319;240;20.0;22.83;269.59;86
5334;258;298;79;182;168;240;16.0;16.78;39.41;84
5334;258;298;79;182;168;240;16.0;16.78;39.41;84
5335;260;294;79;188;169;241;16.0;16.88;34.79;84
5335;260;294;79;188;169;241;16.0;16.88;34.79;84
5336;261;294;77;188;169;241;16.0;16.87;32.62;84
5336;261;294;77;188;169;241;16.0;16.87;32.62;84
5337;262;294;74;187;168;240;16.0;16.72;12.68;84
5337;262;294;74;187;168;240;16.0;16.72;12.68;84
5338;260;294;77;187;168;240;16.0;16.74;27.01;84
5338;260;294;77;187;168;240;16.0;16.74;27.01;84
5339;262;294;75;187;168;240;16.0;16.72;27.98;84
5340;303;297;75;181;189;239;15.0;16.52;4.64;84
5341;307;297;80;184;193;240;15.0;16.61;9.35;84
5342;307;297;80;183;193;240;15.0;16.56;69.18;84
5343;307;296;79;184;193;240;15.0;16.57;23.26;84
5344;374;308;53;170;213;239;16.0;16.6;96.05;84
5345;309;295;77;186;193;240;15.0;16.52;48.1;84
5346;310;296;76;185;193;240;15.0;16.52;63.99;84
5347;309;296;82;186;195;241;16.0;16.69;353.1;84
5348;310;297;83;181;196;239;15.0;16.39;355.1;84
5348;310;297;83;181;196;239;15.0;16.39;355.1;84
5349;312;298;84;180;198;239;15.0;16.42;44.15;84
5349;312;298;84;180;198;239;15.0;16.42;44.15;84
5350;313;300;82;178;197;239;15.0;16.44;18.32;84
5350;313;300;82;178;197;239;15.0;16.44;18.32;84
5351;311;297;83;181;197;239;15.0;16.44;347.2;84
5351;311;297;83;181;197;239;15.0;16.44;347.2;84
5352;308;295;85;184;196;239;15.0;16.41;4.05;84
5352;308;295;85;184;196;239;15.0;16.41;4.05;84
5353;308;296;83;183;195;239;15.0;16.39;7.53;84
5354;309;297;82;182;195;239;15.0;16.35;352.28;84
5354;309;297;82;182;195;239;15.0;16.35;352.28;84
5355;309;297;84;182;196;239;15.0;16.4;29.41;84
5355;309;297;84;182;196;239;15.0;16.4;29.41;84
5356;307;298;91;179;199;238;15.0;16.36;15.39;84
5356;307;298;91;179;199;238;15.0;16.36;15.39;84
5357;316;298;90;179;203;238;15.0;16.35;58.0;84
5357;316;298;90;179;203;238;15.0;16.35;58.0;84
5358;538;102;101;376;319;239;17.0;19.69;279.85;86
5359;317;298;86;180;201;239;15.0;16.43;45.48;84
5360;334;293;86;187;210;240;16.0;13.96;353.36;84
5360;334;293;86;187;210;240;16.0;13.96;353.36;84
5361;340;295;89;183;214;239;15.0;12.96;19.44;84
5361;340;295;89;183;214;239;15.0;12.96;19.44;84
5362;346;293;88;185;217;239;15.0;12.21;347.38;84
5363;355;294;94;187;224;240;15.0;13.22;343.17;84
5363;355;294;94;187;224;240;15.0;13.22;343.17;84
5364;360;293;90;189;225;241;15.0;13.12;345.8;84
5364;360;293;90;189;225;241;15.0;13.12;345.8;84
5365;360;295;94;185;227;240;15.0;16.12;14.53;84
5365;360;295;94;185;227;240;15.0;16.12;14.53;84
5365;360;295;94;185;227;240;15.0;16.12;14.53;0
5366;319;341;138;139;228;240;15.0;16.63;84.05;84
5367;421;268;163;212;292;240;16.0;17.07;94.11;84
5367;421;268;163;212;292;240;16.0;17.07;94.11;0
5368;464;275;171;203;317;239;15.0;17.41;120.5;0
5368;464;275;171;203;317;239;15.0;17.41;120.5;84
5369;497;275;143;205;320;240;16.0;17.5;181.29;0
5370;400;291;92;125;246;208;14.0;13.67;284.53;84
5370;400;291;92;125;246;208;14.0;13.67;284.53;84
5371;402;291;87;127;244;209;14.0;13.77;301.92;84
5372;517;273;122;208;319;240;16.0;17.15;168.79;0
5373;534;269;106;211;320;240;16.0;17.15;245.07;0
5374;400;293;100;185;250;239;16.0;16.5;65.55;84
5374;400;293;100;185;250;239;16.0;16.5;65.55;84
5375;572;276;67;201;319;238;15.0;16.52;315.89;0
5376;404;290;86;129;245;209;14.0;13.75;294.56;84
5377;405;289;81;132;243;210;13.0;13.78;272.59;84
5379;397;290;83;128;240;209;13.0;13.61;283.47;84
5380;455;303;59;176;257;239;15.0;16.43;78.21;84
5381;427;296;60;184;243;240;16.0;16.67;87.1;84
5382;356;290;69;128;212;209;13.0;13.49;273.04;84
5383;346;294;85;181;215;237;15.0;16.19;14.49;84
5383;346;294;85;181;215;237;15.0;16.19;14.49;84
5384;558;298;82;180;320;239;16.0;18.77;275.01;0
5385;564;305;75;174;319;239;17.0;19.11;328.21;0
5386;390;297;60;184;225;240;15.0;16.63;239.66;84
5387;543;307;97;171;320;239;17.0;19.13;267.87;0
5388;506;303;96;178;301;240;17.0;19.35;342.74;0
5389;464;305;111;175;287;240;18.0;19.82;307.0;0
5390;418;314;116;166;267;240;18.0;20.3;294.52;0
5391;415;315;108;164;261;239;18.0;20.25;291.76;0
5392;386;319;99;159;242;239;18.0;20.6;4.0;0
5393;370;316;95;163;232;239;19.0;21.46;241.47;0
5394;366;316;88;164;227;240;19.0;21.31;263.44;0
5395;175;292;65;188;120;240;15.0;17.39;86.91;84
5396;144;295;70;184;107;239;15.0;16.82;37.51;84
5397;326;317;82;162;204;239;19.0;21.5;41.43;0
5398;320;317;81;164;200;240;19.0;21.52;259.32;0
5399;307;321;88;158;197;239;20.0;21.79;263.07;0
5400;264;325;87;154;175;239;20.0;22.32;79.27;0
5437;257;308;59;158;158;233;19.0;21.06;112.34;1
5438;255;310;61;157;158;233;20.0;21.34;345.13;1
5439;240;311;64;164;152;237;19.0;20.84;79.79;1
5440;306;55;334;424;320;239;20.0;15.69;262.59;0
5441;138;307;83;167;110;237;19.0;20.22;80.21;1
5442;141;307;79;164;110;235;19.0;20.24;82.47;1
5443;137;308;82;168;109;238;19.0;20.21;87.32;1
5444;315;48;326;433;320;240;0.0;13.45;272.14;0
5445;316;48;326;432;321;240;0.0;12.47;314.7;0
5446;313;48;328;431;320;239;0.0;12.42;279.79;0
5447;313;45;328;435;320;240;0.0;12.17;279.26;0
5448;305;47;336;433;320;240;0.0;11.7;276.7;2
5449;298;49;342;432;320;240;0.0;11.56;298.58;2
5450;87;308;76;111;81;209;17.0;19.33;73.75;1
5451;72;302;81;167;76;234;17.0;18.6;64.86;1
5452;73;302;80;166;76;234;17.0;18.56;71.22;1
5453;75;307;78;113;76;210;18.0;18.82;75.69;1
5454;73;302;81;168;77;235;17.0;18.34;47.76;1
5455;73;302;82;169;77;235;17.0;18.83;61.36;1
5456;72;301;83;167;77;234;17.0;18.42;81.7;1
5457;73;302;82;169;77;235;17.0;18.29;39.63;1
5458;73;301;81;167;77;234;17.0;18.23;42.34;1
5459;72;301;83;169;77;235;17.0;18.25;18.15;1
5460;78;300;81;167;79;233;17.0;18.83;56.44;1
5461;254;200;141;284;197;242;19.0;21.21;289.15;0
5461;254;200;141;284;197;242;19.0;21.21;289.15;2
5462;87;302;84;169;85;235;17.0;19.16;320.0;1
5463;90;302;84;166;87;234;17.0;19.19;21.6;1
5464;100;304;80;167;90;235;17.0;18.41;94.8;1
5465;97;302;83;165;90;233;17.0;18.38;82.38;1
5466;98;302;82;165;90;233;17.0;18.56;80.59;1
5467;96;303;84;163;90;233;17.0;19.14;71.4;1
5468;97;303;81;167;89;235;17.0;18.87;51.2;1
5469;93;304;83;159;88;231;17.0;19.16;71.79;1
5470;251;290;69;187;160;238;17.0;19.95;92.14;0
5471;250;287;69;191;159;239;17.0;19.83;83.82;0
5472;251;289;69;189;160;239;17.0;19.86;124.15;0
5473;91;302;88;167;89;234;17.0;19.06;27.44;1
5474;257;290;68;186;162;238;17.0;19.91;74.18;0
5475;264;285;66;190;165;237;17.0;19.97;128.09;0
5476;405;51;236;430;320;240;20.0;18.37;261.14;2
5477;104;301;80;168;92;234;17.0;18.45;28.04;1
5478;267;289;67;190;167;239;17.0;20.01;75.59;0
5479;268;287;66;191;167;239;17.0;20.02;78.71;0
5480;110;299;77;167;93;233;18.0;18.56;49.27;1
5481;320;206;109;276;214;241;20.0;21.36;132.36;2
5482;111;300;78;165;94;232;18.0;18.95;71.22;1
5483;113;301;77;169;95;235;18.0;18.96;336.58;1
5484;369;205;93;276;231;240;19.0;21.71;212.32;2
5484;369;205;93;276;231;240;19.0;21.71;212.32;3
5486;387;286;65;191;226;238;20.0;22.47;89.2;3
5487;479;205;91;276;285;240;18.0;21.78;280.74;3
5487;479;205;91;276;285;240;18.0;21.78;280.74;2
5487;479;205;91;276;285;240;18.0;21.78;280.74;3
5488;511;201;90;278;300;239;20.0;22.36;152.18;2
5488;511;201;90;278;300;239;20.0;22.36;152.18;3
5489;521;199;103;281;312;240;20.0;22.15;254.74;3
5489;521;199;103;281;312;240;20.0;22.15;254.74;2
5489;521;199;103;281;312;240;20.0;22.15;254.74;3
5490;501;287;74;189;287;238;21.0;23.31;107.48;3
5491;377;309;72;136;224;222;28.0;25.45;75.16;1
5492;387;307;74;156;230;231;29.0;25.28;73.72;1
5493;498;301;67;150;282;225;29.0;25.86;37.09;1
5494;509;312;84;167;296;239;22.0;22.86;54.81;1
5500;192;264;147;187;169;225;15.0;15.83;29.79;4
5500;192;264;147;187;169;225;15.0;15.83;29.79;4
5501;200;264;148;183;174;223;15.0;15.79;115.11;4
5501;200;264;148;183;174;223;15.0;15.79;115.11;4
5502;226;263;148;187;187;225;16.0;16.21;154.57;4
5502;226;263;148;187;187;225;16.0;16.21;154.57;4
5503;255;263;147;184;201;223;16.0;15.69;97.15;4
5504;290;261;151;191;220;226;16.0;15.64;89.92;4
5504;290;261;151;191;220;226;16.0;15.64;89.92;4
5505;306;260;152;196;229;228;16.0;15.87;76.05;4
5505;306;260;152;196;229;228;16.0;15.87;76.05;4
5506;313;261;152;193;232;227;16.0;15.87;104.59;4
5506;313;261;152;193;232;227;16.0;15.87;104.59;4
5507;340;257;165;198;252;227;16.0;15.76;126.45;4
5507;340;257;165;198;252;227;16.0;15.76;126.45;4
5508;343;259;171;196;257;227;16.0;15.81;76.13;4
5508;343;259;171;196;257;227;16.0;15.81;76.13;4
5509;349;259;174;198;261;228;16.0;15.9;69.73;4
5509;349;259;174;198;261;228;16.0;15.9;69.73;4
5510;361;257;170;195;265;226;16.0;15.65;144.88;4
5510;361;257;170;195;265;226;16.0;15.65;144.88;4
5511;360;257;170;196;265;226;16.0;15.64;130.35;4
5511;360;257;170;196;265;226;16.0;15.64;130.35;4
5512;362;256;167;195;264;225;16.0;15.6;191.92;4
5512;362;256;167;195;264;225;16.0;15.6;191.92;4
5513;360;256;175;196;267;226;16.0;15.64;58.03;4
5513;360;256;175;196;267;226;16.0;15.64;58.03;4
5514;360;257;176;196;268;226;16.0;15.65;51.69;4
5514;360;257;176;196;268;226;16.0;15.65;51.69;4
5515;362;256;181;198;271;227;16.0;15.67;93.92;4
5515;362;256;181;198;271;227;16.0;15.67;93.92;4
5516;368;252;192;204;280;228;17.0;15.57;84.37;4
5516;368;252;192;204;280;228;17.0;15.57;84.37;4
5517;365;254;197;205;281;229;17.0;15.69;86.8;4
5517;365;254;197;205;281;229;17.0;15.69;86.8;4
5518;376;254;196;205;286;229;16.0;15.58;69.6;4
5518;376;254;196;205;286;229;16.0;15.58;69.6;4
5519;374;252;197;206;285;229;17.0;15.6;66.23;4
5519;374;252;197;206;285;229;17.0;15.6;66.23;4
5520;372;254;197;205;284;229;17.0;15.57;72.01;4
5520;372;254;197;205;284;229;17.0;15.57;72.01;4
5521;368;258;200;205;284;231;17.0;15.72;61.03;4
5521;368;258;200;205;284;231;17.0;15.72;61.03;4
5522;366;260;202;200;284;230;17.0;15.66;81.65;4
5522;366;260;202;200;284;230;17.0;15.66;81.65;4
5523;369;264;192;187;280;225;16.0;15.45;81.53;4
5523;369;264;192;187;280;225;16.0;15.45;81.53;4
5524;366;265;193;188;279;226;16.0;15.47;74.6;4
5525;356;262;203;181;279;221;15.0;15.34;52.62;4
5526;362;255;180;193;271;224;16.0;15.39;118.18;4
5527;344;254;192;178;268;216;15.0;14.96;78.54;4
5528;356;254;190;174;273;214;15.0;15.01;69.04;4
5529;358;256;195;176;276;216;15.0;15.0;70.33;4
5530;355;259;227;164;291;211;14.0;14.62;105.07;4
5531;376;258;205;160;290;209;13.0;14.54;80.39;4
5532;347;253;227;188;287;220;16.0;15.47;75.11;4
5533;334;254;195;187;264;220;16.0;15.3;93.47;4
5534;353;252;145;154;249;203;13.0;14.08;53.56;4
5535;332;252;165;153;248;202;12.0;14.08;56.41;4
5536;330;254;159;161;244;207;15.0;14.51;16.15;4
5537;324;256;166;158;245;207;13.0;14.48;54.05;4
5538;320;257;165;155;242;206;13.0;14.38;44.39;4
5539;317;254;164;150;240;202;12.0;14.03;57.49;4
5540;302;255;160;145;231;200;12.0;14.27;48.16;4
5541;564;311;76;168;320;239;15.0;16.95;257.91;0
5542;278;255;162;148;220;201;12.0;14.12;62.71;4
5543;550;310;89;169;319;239;16.0;16.54;252.3;0
5544;525;315;112;163;318;239;16.0;16.66;247.16;0
5545;505;313;105;164;305;238;16.0;17.06;86.74;0
5546;501;313;108;166;304;239;16.0;16.87;45.85;0
5547;500;312;109;163;304;237;16.0;16.93;47.7;0
5548;500;308;114;170;307;239;16.0;17.18;107.02;0
5549;499;306;115;174;307;240;16.0;17.04;300.01;0
5550;501;303;114;177;307;240;16.0;17.15;292.47;0
5551;502;305;117;174;309;239;16.0;17.26;68.51;0
5552;505;306;122;172;313;239;16.0;17.41;132.51;0
5553;506;309;125;164;315;236;16.0;17.56;50.62;0
5554;505;308;131;170;318;239;16.0;17.63;232.65;0
5555;506;301;135;179;320;240;16.0;17.71;210.09;0
5556;512;296;127;184;319;240;16.0;17.51;240.25;0
5557;519;289;121;187;320;238;16.0;17.52;248.31;0
5558;522;289;118;190;320;239;16.0;17.14;241.35;0
5559;526;288;114;192;320;240;16.0;16.87;209.46;0
5560;529;287;111;193;320;240;16.0;17.08;278.66;0
5561;533;288;108;192;320;240;16.0;17.13;257.09;0
5562;533;285;107;195;320;240;16.0;17.21;246.68;0
5563;534;285;105;194;319;239;16.0;17.04;258.09;0
5564;565;270;73;209;319;239;16.0;16.18;278.9;0
5565;236;255;166;222;201;238;18.0;16.6;258.33;4
5566;236;257;158;217;197;237;18.0;16.5;236.72;4
5567;233;255;163;220;198;237;18.0;16.47;251.0;4
5568;234;255;160;221;197;238;18.0;16.52;267.62;4
